ICAO_ID ,Name,Size,Latitude,Longitude,municipality,local_region,ID_ST,City,State
KMCC,McClellan Airfield,medium_airport,38.667599,-121.401001,Sacramento,CA,267,Sacramento,CA
KSMF,Sacramento International Airport,large_airport,38.69540023803711,-121.59100341796876,Sacramento,CA,267,Sacramento,CA
KFAT,Fresno Yosemite International Airport,medium_airport,36.776199,-119.718002,Fresno,CA,305,Fresno,CA
KPAO,Palo Alto Airport of Santa Clara County,small_airport,37.461101532,-122.114997864,Palo Alto,CA,254,Palo Alto,CA
KSQL,San Carlos Airport,small_airport,37.511901855469,-122.25,San Carlos,CA,405,San Carlos,CA
KLVK,Livermore Municipal Airport,small_airport,37.6934013367,-121.819999695,Livermore,CA,257,Livermore,CA
KSFO,San Francisco International Airport,large_airport,37.61899948120117,-122.375,San Francisco,CA,261,San Francisco,CA
KSTS,Charles M. Schulz Sonoma County Airport,medium_airport,38.50899887,-122.8130035,Santa Rosa,CA,262,Santa Rosa,CA
KHWD,Hayward Executive Airport,small_airport,37.659198761,-122.122001648,Hayward,CA,263,Hayward,CA
KCCR,Buchanan Field,small_airport,37.9897003174,-122.056999207,Concord,CA,264,Concord,CA
KNUQ,Moffett Federal Airfield,medium_airport,37.4161,-122.049004,Mountain View,CA,317,Mountain View,CA
KWVI,Watsonville Municipal Airport,small_airport,36.9356994629,-121.790000916,Watsonville,CA,328,Watsonville,CA
US-3221,Watsonville Airport (1938),closed,36.86472,-121.77548,Watsonville,CA,328,Watsonville,CA
KBFL,Meadows Field,medium_airport,35.433601,-119.056999,Bakersfield,CA,304,Bakersfield,CA
KO69,Petaluma Municipal Airport,small_airport,38.25780106,-122.6060028,Petaluma,CA,272,Petaluma,CA
KE16,San Martin Airport,small_airport,37.08160019,-121.5970001,San Martin,CA,413,San Martin,CA
KAPC,Napa County Airport,small_airport,38.2132,-122.280998,Napa,CA,388,Napa,CA
KMAE,Madera Municipal Airport,small_airport,36.9886016846,-120.111999512,Madera,CA,416,Madera,CA
KPVF,Placerville Airport,small_airport,38.724201202393,-120.75299835205,Placerville,CA,342,Placerville,CA
KMYV,Yuba County Airport,medium_airport,39.09780121,-121.5699997,Marysville,CA,287,Marysville,CA
KBAB,Beale Air Force Base,medium_airport,39.136101,-121.436996,Marysville,CA,287,Marysville,CA
KDVO,Marin County Airport - Gnoss Field,small_airport,38.143600463867,-122.55599975586,Novato,CA,290,Novato,CA
KEDU,University Airport,small_airport,38.53150177001953,-121.78600311279295,Davis,CA,296,Davis,CA
KSUU,Travis Air Force Base,medium_airport,38.262699,-121.927002,Fairfield,CA,277,Fairfield,CA
KHAF,Half Moon Bay Airport,small_airport,37.5134010315,-122.500999451,Half Moon Bay,CA,303,Half Moon Bay,CA
US-2771,Pillar Point Air Force Station Helipad,heliport,37.49699,-122.49875,Half Moon Bay,CA,303,Half Moon Bay,CA
KSCK,Stockton Metropolitan Airport,medium_airport,37.894199371338,-121.2379989624,Stockton,CA,339,Stockton,CA
KSNS,Salinas Municipal Airport,medium_airport,36.662799835205,-121.60600280762,Salinas,CA,415,Salinas,CA
5CL4,Natividad Medical Center Heliport,heliport,36.697493,-121.634556,Salinas,CA,415,Salinas,CA
KNLC,Lemoore Naval Air Station (Reeves Field) Airport,medium_airport,36.33300018,-119.9520035,Lemoore,CA,526,Lemoore,CA
US-5761,Blair Airport,small_airport,36.22065,-119.79901,Lemoore,CA,526,Lemoore,CA
KMOD,Modesto City Co-Harry Sham Field,medium_airport,37.625801,-120.954002,Modesto,CA,333,Modesto,CA
US-5856,Empire Airport,closed,37.63333,-120.90526,Modesto,CA,333,Modesto,CA
O23,Pinnacles Ranch Airport,closed,36.510201,-121.135002,Paicines,CA,321,Paicines,CA
US-3926,Paicines Airport,closed,36.71273,-121.24987,Paicines,CA,321,Paicines,CA
US-3113,Bar B Ranch,small_airport,36.359985,-120.786329,Paicines,CA,321,Paicines,CA
US-3928,Panoche Gliderport,closed,36.6102,-120.88171,Paicines,CA,321,Paicines,CA
US-3112,Tannehill Ranch Airport,closed,36.39449,-121.07143,Paicines,CA,321,Paicines,CA
US-3111,Cal Fire Bear Valley Helitack Base,heliport,36.57165,-121.18473,Paicines,CA,321,Paicines,CA
US-3927,Panoche Pass Airport,closed,36.63649,-121.01035,Paicines,CA,321,Paicines,CA
US-1669,Chalone Vineyard Airport,closed,36.46537,-121.23436,Paicines,CA,321,Paicines,CA
KTRK,Truckee Tahoe Airport,medium_airport,39.3199996948,-120.13999939,Truckee,CA,323,Truckee,CA
KO22,Columbia Airport,small_airport,38.0303993225,-120.415000916,Columbia,CA,7821,Columbia,CA
KMMH,Mammoth Yosemite Airport,small_airport,37.62409973,-118.8379974,Mammoth Lakes,CA,504,Mammoth Lakes,CA
KGOO,Nevada County Airport,small_airport,39.223998,-121.002997,Grass Valley,CA,334,Grass Valley,CA
09CL,Alta Sierra Airport,small_airport,39.113800048828125,-121.05699920654295,Grass Valley,CA,334,Grass Valley,CA
CVH,Hollister Municipal Airport,small_airport,36.8932991028,-121.410003662,Hollister,CA,362,Hollister,CA
US-5797,Kelcor Airport,small_airport,36.9253,-121.34465,Hollister,CA,362,Hollister,CA
1C9,Frazier Lake Airpark,small_airport,36.95330047607422,-121.46499633789062,Hollister,CA,362,Hollister,CA
9CN1,Hazel Hawkins Memorial Hospital Heliport,heliport,36.834811,-121.386479,Hollister,CA,362,Hollister,CA
9CL2,Christensen Ranch Airport,small_airport,36.87160110473633,-121.33699798583984,Hollister,CA,362,Hollister,CA
KMER,Castle Airport,medium_airport,37.38050079,-120.5680008,Merced,CA,451,Merced,CA
KMCE,Merced Regional Macready Field,medium_airport,37.28469849,-120.5139999,Merced,CA,451,Merced,CA
KVCB,Nut Tree Airport,small_airport,38.376800537109375,-121.96199798583984,Vacaville,CA,350,Vacaville,CA
KMRY,Monterey Peninsula Airport,medium_airport,36.58700180053711,-121.84300231933594,Monterey,CA,472,Monterey,CA
KPRB,Paso Robles Municipal Airport,medium_airport,35.67290115,-120.6269989,Paso Robles,CA,367,Paso Robles,CA
KSBP,San Luis County Regional Airport,medium_airport,35.2368011475,-120.641998291,San Luis Obispo,CA,455,San Luis Obispo,CA
KBLU,Blue Canyon Nyack Airport,small_airport,39.2750015259,-120.709999084,Emigrant Gap,CA,7783,Emigrant Gap,CA
KAUN,Auburn Municipal Airport,small_airport,38.95479965,-121.0820007,Auburn,CA,417,Auburn,CA
KLHM,Lincoln Regional Karl Harder Field,small_airport,38.909199,-121.350998,Lincoln,CA,460,Lincoln,CA
KUKI,Ukiah Municipal Airport,medium_airport,39.125999,-123.200996,Ukiah,CA,400,Ukiah,CA
KCXP,Carson Airport,small_airport,39.1922,-119.734001,Carson City,NV,419,Carson City,NV
09CA,Mee Memorial Hospital Heliport,heliport,36.205514,-121.132541,King City,CA,424,King City,CA
KKIC,Mesa Del Rey Airport,small_airport,36.2280006409,-121.122001648,King City,CA,424,King City,CA
US-5755,Delicato Vineyards Airport,small_airport,36.14802,-121.08664,King City,CA,424,King City,CA
US-3953,Coburn Airport,closed,36.28677,-121.14599,King City,CA,424,King City,CA
US-1626,Alamo Airstrip,closed,35.96714,-121.18394,King City,CA,424,King City,CA
KHJO,Hanford Municipal Airport,small_airport,36.31669998,-119.6279984,Hanford,CA,446,Hanford,CA
17CA,Doctors Medical Center Heliport,closed,37.953698,-122.337275,San Pablo,CA,274,San Pablo,CA
KPTV,Porterville Municipal Airport,small_airport,36.029598236084,-119.06300354004,Porterville,CA,525,Porterville,CA
US-2406,Cornell Airport,closed,36.03055,-119.02138,Porterville,CA,525,Porterville,CA
US-1873,Cambria Pines Airport,closed,35.554736,-121.076609,Cambria,CA,471,Cambria,CA
US-2765,Cambria Air Force Station Helipad,closed,35.5228,-121.06451,Cambria,CA,471,Cambria,CA
66CA,Rancho San Simeon Airport,small_airport,35.60770034790039,-121.11000061035156,Cambria,CA,471,Cambria,CA
KVIS,Visalia Municipal Airport,medium_airport,36.318699,-119.392998,Visalia,CA,476,Visalia,CA
KOVE,Oroville Municipal Airport,small_airport,39.487800598145,-121.62200164795,Oroville,CA,7696,Oroville,CA
US-0249,Hearst San Simeon Airstrip,small_airport,35.663764,-121.198944,San Simeon,CA,7573,San Simeon,CA
US-2767,Hearst Ranch Airport (1936),closed,35.64973,-121.186795,San Simeon,CA,7573,San Simeon,CA
US-2766,Hearst Ranch Airport (1929),closed,35.650514,-121.195357,San Simeon,CA,7573,San Simeon,CA
KIYK,Inyokern Airport,small_airport,35.65879822,-117.8300018,Inyokern,CA,7639,Inyokern,CA
KSBD,San Bernardino International Airport,medium_airport,34.095402,-117.235001,San Bernardino,CA,554,San Bernardino,CA
CL95,County Heliport,heliport,34.10329818725586,-117.27200317382812,San Bernardino,CA,554,San Bernardino,CA
KLGB,Long Beach Airport (Daugherty Field),medium_airport,33.816523,-118.149891,Long Beach,CA,588,Long Beach,CA
KFUL,Fullerton Municipal Airport,small_airport,33.8720016479,-117.980003357,Fullerton,CA,614,Fullerton,CA
US-4760,Elysian Park Helipad,heliport,34.08281,-118.23692,Los Angeles,CA,557,Los Angeles,CA
01CN,Los Angeles County Sheriff's Department Heliport,closed,34.0378,-118.153999,Los Angeles,CA,557,Los Angeles,CA
US-3951,National Guard Airport,closed,34.15059,-118.28229,Los Angeles,CA,557,Los Angeles,CA
58CA,Jay Stephen Hooper Memorial Heliport,heliport,34.054500579833984,-118.22899627685548,Los Angeles,CA,557,Los Angeles,CA
US-2619,Little Tokyo Towers Helipad,heliport,34.047335,-118.240625,Los Angeles,CA,557,Los Angeles,CA
4CA0,LAPD Hooper Heliport,heliport,34.044014,-118.247303,Los Angeles,CA,557,Los Angeles,CA
35CA,Los Angeles County/USC Medical Center Heliport,heliport,34.057766,-118.208096,Los Angeles,CA,557,Los Angeles,CA
55CN,Sunset-Glendale Heliport,heliport,34.07780075073242,-118.26000213623048,Los Angeles,CA,557,Los Angeles,CA
8CL8,United Ca Bank Data Processing Ops Heliport,closed,34.069698,-118.292,Los Angeles,CA,557,Los Angeles,CA
3CL1,Metropolitan Water District Heliport,heliport,34.054704,-118.23636,Los Angeles,CA,557,Los Angeles,CA
US-2986,USC Medical Center Ground Heliport,heliport,34.05973,-118.21178,Los Angeles,CA,557,Los Angeles,CA
CA23,Maguire-California Hospital Helipad,heliport,34.034999,-118.266202,Los Angeles,CA,557,Los Angeles,CA
US-4290,Lumina Hollywood Helipad,heliport,34.09844,-118.31946,Los Angeles,CA,557,Los Angeles,CA
KLAX,Los Angeles International Airport,large_airport,33.942501,-118.407997,Los Angeles,CA,557,Los Angeles,CA
US-2609,Promenade Towers South Helipad,heliport,34.05723,-118.25365,Los Angeles,CA,557,Los Angeles,CA
US-2612,Figueroa Plaza East Tower Helipad,heliport,34.05929,-118.25108,Los Angeles,CA,557,Los Angeles,CA
US-3320,USC Seeley G Mudd Helipad,heliport,34.02152,-118.28904,Los Angeles,CA,557,Los Angeles,CA
54L,Terminal Annex Heliport,closed,34.058102,-118.236,Los Angeles,CA,557,Los Angeles,CA
22CN,ABC-TV Heliport,heliport,34.103466,-118.279366,Los Angeles,CA,557,Los Angeles,CA
CL70,Hollywood Presbyterian Hospital Heliport,closed,34.096428,-118.290323,Los Angeles,CA,557,Los Angeles,CA
CL00,USC University Hospital Heliport,heliport,34.061623,-118.201585,Los Angeles,CA,557,Los Angeles,CA
44L,Wilshire Area Heliport,heliport,34.047191,-118.342768,Los Angeles,CA,557,Los Angeles,CA
23CL,Los Angeles County Men's Detention Center Main Jail Heliport,heliport,34.06144,-118.228068,Los Angeles,CA,557,Los Angeles,CA
CL20,Wells Fargo-Cv Heliport,closed,34.041666,-118.272581,Los Angeles,CA,557,Los Angeles,CA
3CL5,Chase Plaza Heliport,heliport,34.037200927734375,-118.25800323486328,Los Angeles,CA,557,Los Angeles,CA
US-2581,Ritz-Carlton Residences Helipad,heliport,34.04537,-118.266739,Los Angeles,CA,557,Los Angeles,CA
US-2580,Residence Inn by Marriott Los Angeles LA Live Helipad,heliport,34.04606,-118.26564,Los Angeles,CA,557,Los Angeles,CA
CL12,Saint Vincent Medical Center Heliport,heliport,34.063769,-118.272503,Los Angeles,CA,557,Los Angeles,CA
4CA9,Randy Champe-Gary Howe Memorial Heliport,heliport,33.970101,-118.277622,Los Angeles,CA,557,Los Angeles,CA
US-1734,Griffith Helipad,heliport,34.123556,-118.285321,Los Angeles,CA,557,Los Angeles,CA
US-2616,Metropolis Los Angeles South Helipad,heliport,34.048206,-118.263627,Los Angeles,CA,557,Los Angeles,CA
US-2602,Maunlife Investment Plaza Helipad,heliport,34.052139,-118.258134,Los Angeles,CA,557,Los Angeles,CA
US-4291,Emerson College Los Angeles Center Helipad,heliport,34.09774,-118.31975,Los Angeles,CA,557,Los Angeles,CA
2CN6,Department of Water & Power Los Angeles Heliport,heliport,34.058055,-118.24954,Los Angeles,CA,557,Los Angeles,CA
14L,Devonshire Area Heliport,heliport,34.256882,-118.531352,Los Angeles,CA,557,Los Angeles,CA
US-4292,Hollywood Proper Residences Helipad,heliport,34.0996,-118.32334,Los Angeles,CA,557,Los Angeles,CA
59L,Los Angeles City Hall East Heliport,heliport,34.053095,-118.241912,Los Angeles,CA,557,Los Angeles,CA
US-2608,LA Grand Hotel Helipad,heliport,34.054353,-118.255763,Los Angeles,CA,557,Los Angeles,CA
US-2601,NineFifteen Helipad,heliport,34.05102,-118.26006,Los Angeles,CA,557,Los Angeles,CA
US-2617,Metropolis Los Angeles North Helipad,heliport,34.048801,-118.263595,Los Angeles,CA,557,Los Angeles,CA
US-2615,Two California Plaza Helipad,heliport,34.051499,-118.251708,Los Angeles,CA,557,Los Angeles,CA
US-4817,Los Angeles County Metropolitan Transit Authority Headquarters Heliport,heliport,34.05638,-118.23291,Los Angeles,CA,557,Los Angeles,CA
US-1496,W Hollywood Helipad,heliport,34.101156,-118.325767,Los Angeles,CA,557,Los Angeles,CA
US-2600,Figueroa at Wilshire Helipad,heliport,34.050793,-118.259298,Los Angeles,CA,557,Los Angeles,CA
US-2599,Wedbush Center Helipad,heliport,34.05051,-118.26125,Los Angeles,CA,557,Los Angeles,CA
US-2585,Oceanwide Plaza Helipad,heliport,34.042859,-118.264765,Los Angeles,CA,557,Los Angeles,CA
US-2610,Promenade Towers North Helipad,heliport,34.05772,-118.25246,Los Angeles,CA,557,Los Angeles,CA
4CN7,Children's Hospital of Los Angeles Heliport II,heliport,34.097289,-118.288803,Los Angeles,CA,557,Los Angeles,CA
US-2637,5055 Wilshire Helipad,heliport,34.06246,-118.34042,Los Angeles,CA,557,Los Angeles,CA
US-2597,Titan Offices Helipad,heliport,34.050784,-118.263059,Los Angeles,CA,557,Los Angeles,CA
US-2636,Solair Condos Helipad,heliport,34.062668,-118.308753,Los Angeles,CA,557,Los Angeles,CA
US-1498,Vine Street Tower Helipad,heliport,34.10003,-118.32709,Los Angeles,CA,557,Los Angeles,CA
US-2635,Wilshire Serrano Building Helipad,heliport,34.06233,-118.306189,Los Angeles,CA,557,Los Angeles,CA
US-2632,The Vermont West Helipad,heliport,34.061264,-118.291308,Los Angeles,CA,557,Los Angeles,CA
0CL7,Good Samaritan Hospital Heliport,heliport,34.054901,-118.264967,Los Angeles,CA,557,Los Angeles,CA
US-4225,AON Center Helipad,heliport,34.04914,-118.25715,Los Angeles,CA,557,Los Angeles,CA
5CL6,Edward Roybal Federal Bldg Heliport,heliport,34.052882,-118.23923,Los Angeles,CA,557,Los Angeles,CA
0CA0,Drew Medical Center Heliport,closed,33.923302,-118.241997,Los Angeles,CA,557,Los Angeles,CA
US-2634,Metroplex Helipad,heliport,34.06141,-118.301275,Los Angeles,CA,557,Los Angeles,CA
US-3165,Good Samaritan MedIcal Center South Tower Helipad,heliport,34.053878,-118.266037,Los Angeles,CA,557,Los Angeles,CA
US-2586,California Professional Center Helipad,heliport,34.036844,-118.265263,Los Angeles,CA,557,Los Angeles,CA
US-2618,TenTen Wilshire Helipad,heliport,34.05156,-118.26223,Los Angeles,CA,557,Los Angeles,CA
US-1910,TCW Tower Helipad,heliport,34.046815,-118.262967,Los Angeles,CA,557,Los Angeles,CA
9CA5,California Mart Heliport,heliport,34.04029846191406,-118.25599670410156,Los Angeles,CA,557,Los Angeles,CA
US-2622,Ronald Reagan State Building South Helipad,heliport,34.04915,-118.24702,Los Angeles,CA,557,Los Angeles,CA
CN25,The Westin Bonaventure Hotel Heliport,heliport,34.052762,-118.255854,Los Angeles,CA,557,Los Angeles,CA
6CA0,DoubleTree by Hilton Hotel Los Angeles Downtown Heliport,heliport,34.050686,-118.242663,Los Angeles,CA,557,Los Angeles,CA
US-4293,Loews Hollywood Hotel Helipad,heliport,34.10318,-118.33931,Los Angeles,CA,557,Los Angeles,CA
21CN,Vermont Corridor County Admin Emergency Helicopter Landing Facility,heliport,34.064632,-118.291104,Los Angeles,CA,557,Los Angeles,CA
US-2588,LEVEL Los Angeles Helipad,heliport,34.043788,-118.257657,Los Angeles,CA,557,Los Angeles,CA
US-2611,Figueroa Plaza West Tower Helipad,heliport,34.05897,-118.2517,Los Angeles,CA,557,Los Angeles,CA
29CL,Childrens Hospital Los Angeles Heliport,heliport,34.097338,-118.291039,Los Angeles,CA,557,Los Angeles,CA
US-2606,Wells Fargo Center South Tower Helipad,heliport,34.052104,-118.252673,Los Angeles,CA,557,Los Angeles,CA
US-2620,420 E 3rd St Helipad,heliport,34.046726,-118.242298,Los Angeles,CA,557,Los Angeles,CA
US-2131,8th+Hope Helipad,heliport,34.046397,-118.259556,Los Angeles,CA,557,Los Angeles,CA
US-2639,City National Bank Helipad,heliport,34.06272,-118.36192,Los Angeles,CA,557,Los Angeles,CA
2CA6,K & T 660 Figueroa Partners Heliport,heliport,34.049393,-118.259336,Los Angeles,CA,557,Los Angeles,CA
US-4818,Pacific Electric Building Heliport,closed,34.04462,-118.24981,Los Angeles,CA,557,Los Angeles,CA
US-2605,400 South Hope Helipad,heliport,34.05153,-118.25359,Los Angeles,CA,557,Los Angeles,CA
CN39,Operating Engineers Pension Trust Building Heliport,heliport,34.06217,-118.288073,Los Angeles,CA,557,Los Angeles,CA
3CA6,Trizec 5670 Wilshire LLC Heliport,heliport,34.061962,-118.352146,Los Angeles,CA,557,Los Angeles,CA
US-2623,Helipad at the Emerson,heliport,34.054153,-118.251327,Los Angeles,CA,557,Los Angeles,CA
US-2630,Olive Building Helipad,heliport,34.053762,-118.249181,Los Angeles,CA,557,Los Angeles,CA
US-4226,550 South Hope Street Helipad,heliport,34.04985,-118.25543,Los Angeles,CA,557,Los Angeles,CA
CL32,Garland Center Heliport,heliport,34.050972,-118.265542,Los Angeles,CA,557,Los Angeles,CA
US-2621,Ronald Reagan State Building North Helipad,heliport,34.0498,-118.24664,Los Angeles,CA,557,Los Angeles,CA
US-4815,Los Angeles County Men's Detention Center Twin Towers East Heliport,heliport,34.05887,-118.22997,Los Angeles,CA,557,Los Angeles,CA
US-2595,801 Tower Helipad,heliport,34.0479,-118.26181,Los Angeles,CA,557,Los Angeles,CA
US-2629,Angelus Plaza 200 Helipad,heliport,34.05342,-118.2487,Los Angeles,CA,557,Los Angeles,CA
US-2589,International Jewelry Plaza Helipad,heliport,34.047468,-118.252507,Los Angeles,CA,557,Los Angeles,CA
US-1877,Apex Helipad,heliport,34.045925,-118.262675,Los Angeles,CA,557,Los Angeles,CA
US-3166,Wilshire Bixel Helipad,heliport,34.05261,-118.26271,Los Angeles,CA,557,Los Angeles,CA
US-2598,1100 Wilshire Helipad,heliport,34.052152,-118.263802,Los Angeles,CA,557,Los Angeles,CA
US-2129,600 West 9th Street Helipad,heliport,34.045108,-118.260891,Los Angeles,CA,557,Los Angeles,CA
CL31,Caltrans District 7 Heliport,heliport,34.05149841308594,-118.24299621582033,Los Angeles,CA,557,Los Angeles,CA
56CA,Los Angeles Times Helipad,closed,34.050598,-118.246002,Los Angeles,CA,557,Los Angeles,CA
US-2628,Angelus Plaza 245 Helipad,heliport,34.052384,-118.248918,Los Angeles,CA,557,Los Angeles,CA
US-2633,Wilshire Square Two Helipad,heliport,34.062028,-118.295696,Los Angeles,CA,557,Los Angeles,CA
US-2593,Ernst & Young Plaza Helipad,heliport,34.04933,-118.26067,Los Angeles,CA,557,Los Angeles,CA
US-2583,Elleven Helipad,heliport,34.041382,-118.262721,Los Angeles,CA,557,Los Angeles,CA
US-2130,Bullocks Building Helipad,heliport,34.046036,-118.259014,Los Angeles,CA,557,Los Angeles,CA
US-2613,255 Grand Tower Helipad,heliport,34.05368,-118.25156,Los Angeles,CA,557,Los Angeles,CA
US-2590,600 Wilshire Helipad,heliport,34.04799,-118.25656,Los Angeles,CA,557,Los Angeles,CA
US-2132,Sky Lofts Helipad,heliport,34.045655,-118.258579,Los Angeles,CA,557,Los Angeles,CA
87CL,City National Plaza Heliport,heliport,34.051544,-118.256949,Los Angeles,CA,557,Los Angeles,CA
46CL,AT&T Center Heliport,heliport,34.039611,-118.261704,Los Angeles,CA,557,Los Angeles,CA
US-4816,Los Angeles County Men's Detention Center Twin Towers West Heliport,heliport,34.05844,-118.23127,Los Angeles,CA,557,Los Angeles,CA
US-2631,The Vermont East Helipad,heliport,34.06145,-118.290712,Los Angeles,CA,557,Los Angeles,CA
US-2596,800 South Figueroa Helipad,heliport,34.047535,-118.26095,Los Angeles,CA,557,Los Angeles,CA
US-2070,717 Olympic Helipad,heliport,34.045085,-118.263319,Los Angeles,CA,557,Los Angeles,CA
US-2587,Renaissance Tower Helipad,heliport,34.043348,-118.260757,Los Angeles,CA,557,Los Angeles,CA
US-2582,Evo South Helipad,heliport,34.04043,-118.26346,Los Angeles,CA,557,Los Angeles,CA
4CA1,City National Bank Heliport,heliport,34.047704,-118.254116,Los Angeles,CA,557,Los Angeles,CA
CL49,International Tower Heliport,heliport,34.046641,-118.261814,Los Angeles,CA,557,Los Angeles,CA
US-3209,Gas Company Tower Helipad,heliport,34.05004,-118.25324,Los Angeles,CA,557,Los Angeles,CA
US-3766,Television City Heliport,heliport,34.07457,-118.35883,Los Angeles,CA,557,Los Angeles,CA
US-1794,Watermarke Tower Helipad,heliport,34.046246,-118.261583,Los Angeles,CA,557,Los Angeles,CA
